2019-10-28,武汉地铁集团有限公司,　,深圳市勘察测绘院有限公司,354.31,武汉市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=10d1e5ec-63bc-4e08-b280-12f6ce1b925f&isOther=false
2019-10-28,武汉经济技术开发区（汉南区）环境保护局（武汉经济技术开发区（汉南区）水务局、武汉经济技术开发区（汉南区）园林和林业局）,　,武汉中地格林环保科技有限公司,0,武汉市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=d8154ac1-9207-4066-b2ea-da866324bf97&isOther=false
2019-10-28,武汉市自来水有限公司,　,武汉市给排水工程设计院有限公司,0,武汉市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=726f9e03-08aa-42d7-80a8-33cb528038e6&isOther=false
2019-10-28,招 标 人：阳新县富池镇人力资源和社会保障服务中心,地址：阳新县富池镇,襄阳市华茂建筑工程有限公司,60.845959万元,黄石市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=428e5e49-c74b-4946-90a1-5802aa7dcd64&isOther=false
2019-10-28,武汉经济技术开发区（汉南区）经济和信息化局,棋盘岭六路，起于官莲湖路，与黄陵四路 相交后向北延伸至开发区边界与蔡甸区福照 路顺接。,湖北国弘电力股份有限公司,569.722078,武汉市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=7705056e-f4c8-4251-93c7-d61247d4193d&isOther=false
2019-10-28,  招标人：湖北中烟工业有限责任公司武汉卷烟厂,  地址：武汉市东西湖区金银湖办事处环湖路51号,武汉方正工程建设项目管理有限公司,1039800.00元,省级,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=71d06ea0-3b05-461f-9924-25b031f3e6a1&isOther=false
2019-10-28,武汉化工区城市建设发展有限公司,　,武汉烽火富华电气有限责任公司,1491.251004,武汉市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=5cfa7f7e-8a26-45f8-a4ad-acdbb02fff3f&isOther=false
2019-10-28,招标代理机构：天门市公路管理局/湖北华通工程咨询有限公司,地址：天门市竟陵办事处钟惺大道54号,天门市交通工程公司 ,7269835 元,天门市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=c2ee2203-838f-4d87-b274-843ee4cbd729&isOther=false
2019-10-28,武汉联瑞恒房地产开发有限公司 ,径河街创智路以南、径西六路以西,武汉和创建筑工程设计有限公司,349.71478,武汉市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=c6bd3926-55b9-4a47-879e-9ad9a387a14b&isOther=false
2019-10-28,  招标人：竹山县民政局,  地址：竹山县城关镇纵横大道政务服务中心,国瑞（湖北）建工集团有限公司,<td>5488929.11</td>元,十堰市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=b17a5212-0a44-42d7-923c-58c4a5a3e387&isOther=false
2019-10-29,湖北鹏源佳信工程有限公司,荆门市掇刀区虎牙关大道飞扬大厦锦东酒店16楼,湖北荆门建工集团有限公司,56562209.63元,荆门市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=8a4cb15a-5856-40e8-93cc-58a6d79794ac&isOther=false
2019-10-29,湖北中楚建设工程咨询有限公司,荆门市象山大道166号,江西建工第三建筑有限责任公司,59580776.25元,荆门市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=a95cca67-1bbf-4f06-b211-7e3be7c2c716&isOther=false
2019-10-29,招标人或代理机构：荆州市荆州区城乡建设投资开发有限公司 ,地 址：荆州区人民北路河套花园小区14-31号 ,中冶南方工程技术有限公司,113020000.00 元元,荆州市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=ca898869-d37d-4c42-8b5b-c97081e2260d&isOther=false
2019-10-29,兴山县水月寺镇人民政府,兴山县水月寺镇,湖北泓博锐建设工程有限公司,2575392.30(元),宜昌市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=6eedcc9a-590a-41db-862c-15048d9017cb&isOther=false
2019-10-29,湖南省湘咨工程咨询有限责任公司,咸宁市咸宁大道博仁天下四栋2单元1401室,赤壁恒邦建筑有限公司,3218563.95元,咸宁市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=fdd2c800-0db7-4937-aa26-7b70cae9dba0&isOther=false
2019-10-29,招标人或代理机构：荆州市荆州区城乡建设中心 ,地 址：荆州市荆州区荆北路40号 ,湖北天成建设工程项目管理有限公司,232000.00 元元,荆州市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=1282f668-0585-4bfd-bb24-c87213b97b4d&isOther=false
2019-10-29,武汉富纳工程咨询有限公司,咸宁市咸宁大道39号国际大厦B1003,武汉申诺科技发展有限公司,1308856.00元,咸宁市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=984941fb-a2dc-4b30-a62b-b2dff7a41fdd&isOther=false
2019-10-29,  招标人：湖北省交通规划设计院股份有限公司,  地址：武汉市汉阳区龙阳大道7号,中南建筑设计院股份有限公司,11028931.68元,省级,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=93cf471a-3732-418a-b4ee-60370e6a18dd&isOther=false
2019-10-29,武汉市江岸区水务和湖泊局,　,武汉安宇建设工程监理咨询有限公司,179.9045,武汉市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=2066303f-b5b7-4c2c-a8e9-eded62dbc9c3&isOther=false
2019-10-29,,,,元,荆州市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=1ffc155c-3fea-4e6e-ae81-93f8b43d1f0f&isOther=false
2019-10-29,武汉阳逻之心建设开发有限公司,　,杭州鑫泰电力设计有限公司武汉分公司,0,武汉市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=560bb67b-74c5-4e34-864f-509d2a754704&isOther=false
2019-10-28,武汉阳逻之心建设开发有限公司,　,福建文山伟业电力咨询有限公司武汉分公司,0,武汉市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=560bb67b-74c5-4e34-864f-509d2a754704&isOther=false
2019-10-29,,,,万元,黄石市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=26d5356e-be77-4520-8494-2eb67e429131&isOther=false
2019-10-29,,,,,黄冈市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=426eef33-062b-479b-a6cd-1dee0ae78ae3&isOther=false
2019-10-29,福建卓知项目投资顾问有限公司,安陆市解放大道建设街1号城市建设档案馆三楼,湖北中交公路桥梁监理咨询有限公司,470000.00元,孝感市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=dc6e006c-b78f-4e00-af2d-700889f222e6&isOther=false
2019-10-29,中国葛洲坝集团第一工程有限公司,宜昌市,衡水明光工程橡胶有限公司,3212802.80(元),宜昌市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=5b0b3e66-2dc3-4bd2-ab81-ba76d3e51d0e&isOther=false
2019-10-29,,,,元,襄阳市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=9cbc9e7e-0b28-4304-b21c-7bf1594b9dd8&isOther=false
2019-10-29,  招标人：湖北长荆投资开发有限公司,  地址：荆州市江津西路468号湖北银行12楼,湖北德远电梯有限公司,4480000.00元,省级,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=5cefaa40-1b22-4d2f-89f4-13380c469f71&isOther=false
2019-10-29,  招标人：神农架林区住房和城乡建设局,  地址：神农架林区松柏镇,神农架林区永发建筑有限公司,1971648.47元,神农架,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=7b6384e7-d12a-441b-9395-21eefd59a120&isOther=false
2019-10-29,"
	招标人：潜江市总口管理区移民办公室","
	地址：潜江市四季友农贸市场","
					湖北总力建设工程有限公司","
					1185596.11元元",潜江市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=15dc94f1-f80c-429d-801f-d6e889b27344&isOther=false
2019-09-24,nbsp;nbsp;招标人：湖北省汉江兴隆水利枢纽管理局,nbsp;nbsp;地址：武汉市武昌区宏昌路3号,湖北禹龙水利水电工程有限公司,12413414.66元,省级,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=6a729d5a-8425-43ad-a92d-aaf927e8f38c&isOther=false
2019-10-29,招标人或代理机构：湖北省洪湖围堤(监利县部分)加固工程建设管理办公室 ,地 址：监利县容城镇沿江路西11号 ,长江水利委员会长江科学院,1940000.00 元元,荆州市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=910c4de8-aa29-435d-9f49-330fea06e07d&isOther=false
2019-10-29,武汉市科发园林绿化有限责任公司,武汉市江岸区,武汉市园中园绿化有限公司,2306.394723,武汉市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=db140a98-80bb-42b8-8db1-e90f3cbbc0ca&isOther=false
2019-10-29,宜昌市东大物业管理有限公司,宜昌市葛洲坝东湖海鲜批发市场,湖北瑞林装饰设计工程有限公司,8232000.31(元),宜昌市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=7ea80184-d745-4dea-a702-8698b6731e4b&isOther=false
2019-10-29,招标代理机构：天门市汪场镇人民政府/湖北永泽兴工程咨询有限公司,地址：天门市汪场镇龙兴大道48号,华茂建工集团有限公司 ,4047907.7 元,天门市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=c8d3cdad-e059-4bb6-9cb1-4816bdcb2073&isOther=false
2019-10-29,  招标人：湖北省水利水电规划勘测设计院,  地址：武汉市武昌区梅苑路22号,浙江金华市顺泰水电建设有限公司,15155640.00元,省级,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=004d9fe1-2018-49c6-86bf-17176694ece2&isOther=false
2019-10-29,武汉市洪山建设投资有限责任公司,湖淌小路西起南郊路，东至青菱河路,武汉土木工程建设监理有限公司,97.8257,武汉市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=1eebf040-acfc-44fd-b44b-f7e59b23180e&isOther=false
2019-10-29,  招标人：十堰市市政工程项目建设中心,  地址：十堰市北京路82号,十堰中东实业有限公司,<td>35976998.17</td>元,十堰市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=92520988-ca2b-4f80-b3ef-dd9d3dbee357&isOther=false
2019-10-29,武汉市黄陂区水务和湖泊局,盘龙城佳海工业园,武汉市十建集团有限公司,1379.705443,武汉市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=6aed93b4-f4ac-485e-9418-cf502daeebf4&isOther=false
2019-10-29,武汉市黄陂区水务和湖泊局,黄陂区三里、大潭,武汉和兴祥建筑工程有限公司,1741.299532,武汉市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=9f77a1df-449e-4df4-be28-089b4ad92dcd&isOther=false
2019-10-29,武汉市黄陂区水务和湖泊局,蔡店街石家畈,武汉弘阳建筑工程有限公司,1450.39738,武汉市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=4956a770-e7dc-4969-848c-c963870deb32&isOther=false
2019-10-29,武汉车都集团有限公司,武汉经济技术开发区147R2地块,武汉建工集团股份有限公司,42678.619714,武汉市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=a137e1c7-0072-4d34-b139-84dda0870868&isOther=false
2019-10-29,武汉车都集团有限公司,武汉经济技术开发区147R2地块,湖北亚太建设监理有限责任公司,546.41,武汉市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=91006e28-6eee-45e7-b867-e1f20a2eb860&isOther=false
2019-10-29,武汉车都集团有限公司,川江池路（川江池二路~军山大道）,南京东大智能化系统有限公司,307.860936,武汉市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=40cd5f9e-bd65-4433-8b54-8654bf83fce0&isOther=false
2019-10-29,武汉洪山城市建设投资有限公司,洪山区青菱地区，东起十里长渠，横穿南郊路、建郊西路，西至武金堤路,中恒工程设计院有限公司,0,武汉市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=91160d5b-4928-46c8-9b53-b0eef08eb056&isOther=false
2019-10-29,武汉车都集团有限公司,川江池路（川江池二路~军山大道）,四川赛恩泰克实业有限公司,289.472005,武汉市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=09287ac2-ea3d-4e1c-8cf6-cc5fafdd474d&isOther=false
2019-10-29,武汉航空港发展集团有限公司,　,广东天衡工程建设咨询管理有限公司,345.0988,武汉市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=1eb4145a-3e46-48ec-8c1f-998885452782&isOther=false
2019-10-25,武汉航空港发展集团有限公司,　,江苏大洲工程项目管理有限公司,365.2503,武汉市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=1eb4145a-3e46-48ec-8c1f-998885452782&isOther=false
2019-10-29,,,,万元,黄石市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=8692ed57-3082-40f3-8ae2-95079898eabe&isOther=false
2019-10-29,武汉新城国际博览中心有限公司,　,武汉华中岩土工程有限责任公司,142.4156,武汉市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=161d76a0-b687-4378-bf94-32fb294602b9&isOther=false
2019-10-29,武汉市江汉区园林局,武汉市江汉区,武汉市碧园春园林绿化工程有限公司,615.584599,武汉市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=bd25e846-9efb-4145-992c-866d6da53a11&isOther=false
2019-10-29,武汉市江汉区园林局,武汉市江汉区,武汉常青立地景观工程有限公司,1353.320872,武汉市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=83277fd3-e033-4426-a44d-95ef428aedfd&isOther=false
2019-10-30,湖北西陵城市发展集团有限公司,宜昌市,重庆银桥工程设计（集团）有限公司,初步设计及施工图设计费以初步设计批复的建安工程费为取费基数参照国家发展计划委员会、建设部 2002 颁发的《工程勘察设计收费标准》计算后的计费基准价×92%为设计费,宜昌市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=9803e46c-af52-4624-ab17-cf160facf509&isOther=false
2019-10-30,枝江金润源建设投资控股集团有限公司,枝江市城市馆,深圳市杰尔斯展示股份有限公司,投标报价下浮率为1.8%。,宜昌市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=f1cde616-4999-4c04-a9c0-bb7dea2a1a4e&isOther=false
2019-10-30,湖北金诚项目管理有限公司,大悟县物流城9栋三单元二楼,湖北易地建设有限公司,4193723.09元,孝感市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=7630cdc0-d59e-4aed-bc68-1a18d909d999&isOther=false
2019-10-30,宜昌沙兴商贸有限公司,赵勉河至沙坪公路,湖北宝垚建设工程有限公司,35684338.00(元),宜昌市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=38e41bb6-2e98-4290-8b0f-2923e71ad339&isOther=false
2019-10-30,  招标人：湖北联合交通投资开发有限公司,  地址：武汉市东西湖区泾河街道办事处径上村105号,湖北江汉工程咨询有限公司,5263350.00元,省级,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=3d9b7d8e-5d99-4864-bc96-0c219fcb74f0&isOther=false
2019-10-30,  招标人：湖北交投荆州地产有限公司,  地址：沙市区东岳路7号院辅助楼2楼,湖北合联工程管理有限公司,1733402.00元,省级,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=ddbb1f09-ccbd-4596-b86c-c9ff20795a40&isOther=false
2019-10-30,  招标人：竹山县自然资源和规划局,  地址：竹山县城关镇北大街106号,湖北禾迅规划勘测有限公司,<td>490.00</td>元,十堰市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=4c57a4a6-25c0-49e3-86c4-6d191fced3de&isOther=false
2019-10-30,,,,元,襄阳市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=270e7209-88f1-41ff-8e72-64b3ee2de4d9&isOther=false
2019-10-30,武汉红根工程造价咨询有限公司,武汉市洪山区阜华大厦C座2001室,江西建邦建设集团有限公司,5309526.11元,咸宁市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=ae12e35f-685f-4e4e-a71b-db1c35f55a37&isOther=false
2019-10-30,"
	招标人：潜江市城市建设投资开发有限公司","
	地址：潜江市四季友农贸市场商务中心2号楼2层西面","
					潜江市四方建设工程质量检测有限公司","
					598480.00元元",潜江市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=9f5b9435-bfee-499f-a282-7fb0e03bc922&isOther=false
2019-10-30,咸宁市长宁招投标有限责任公司,咸宁市长安大道（金泉湾小区）D1幢1单元3层302号,通城城发市政工程有限公司,33783706.89元,咸宁市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=2e40e9ad-4524-4c9e-b0ce-e38488c102c8&isOther=false
2019-10-30,湖北金华禹工程咨询有限公司,荆门市象山大道170号（奥林雅苑11幢1504室）,湖北东昇水利工程咨询有限公司,199000.00元,荆门市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=2aa818aa-d742-439b-bbab-28a509659db5&isOther=false
2019-10-30,"
	招标人：天恩建设集团钢构有限公司","
	地址：潜江市潜阳西路18号","
					天恩建设集团有限公司（牵头人）","
					建安工程费下浮率3.1%元",潜江市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=8e6ba117-ca43-4ace-bca5-1c899cbf08f4&isOther=false
2019-10-31,枝江市马家店街道办事处,,湖北乡友建设有限公司,5078647.47(元),宜昌市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=a6dd7a50-cb8c-46c5-8c08-67efaeae9510&isOther=false
2019-10-31,1、招标人：谷城县盛康镇人民政府,地  址：谷城县盛康镇中山街2号,湖北盛鑫建筑安装有限公司,元,襄阳市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=31c0da0d-2b49-4bf1-8f44-31028bd2b2a8&isOther=false
2019-10-31,1、招标人：谷城县物业管理有限公司   ,地  址：谷城县城关镇城垣路1号,湖北联富建筑安装有限责任公司,元,襄阳市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=bba0b09d-1c21-4903-bcb1-fa4dbf8cf153&isOther=false
2019-10-31,湖北丰天工程技术服务有限公司,荆门市掇刀区虎牙关大道15号,武汉金超盛光电有限公司,2087002.03元,荆门市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=4c969d3a-48d6-4f98-b85f-a625a7b9d96b&isOther=false
2019-10-31,湖北中楚建设工程咨询有限公司,荆门市掇刀区丹桂广场5号楼6楼,荆门市晨旭建筑有限公司,3072812.74元,荆门市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=036fc860-fa00-45d9-8fe8-00dada0828e4&isOther=false
2019-10-31,招标人或代理机构：荆州经济技术开发区政府投资工程建设管理中心 ,地 址：沙市区豉湖路58号 ,湖北中鑫城建设工程有限公司,4559674.20 元元,荆州市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=0311bde3-7a20-4130-8e5e-a9de677bbd23&isOther=false
2019-10-31,宜昌市交通投资有限公司,宜昌高新技术产业开发区白洋工业园,武汉铁道工程建设监理有限责任公司,监理费下浮30%,宜昌市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=4e2d14c2-9062-4598-a098-30b67d069d1b&isOther=false
2019-10-31,宜昌市东山建设发展总公司,高新区东山园区,湖北沛函建设有限公司,6711447.87(元),宜昌市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=afdea6dd-edfa-4802-aadf-428c590fe784&isOther=false
2019-10-31,国家粮食和物资储备局湖北局九三五处,国家粮食和物资储备局湖北局九三五处库区,湖北义成广巨建筑有限公司,1172915.78(元),宜昌市,https://www.hbggzyfwpt.cn/jyxx/jsgcZbjggsDetail?guid=4be25d53-a3f2-419c-a32c-171c9b5ab783&isOther=false
