500万元,67m²,7.46万/m²,二手商铺,社区底商-临街,1层/共1层,空置中,面宽6m/层高5.2m/进深9.5m,餐饮美食,曹杨路商铺,"办公,居民,旅游","普陀区 光新
                曹杨路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁11号线; 地铁3号线; 地铁4号线', 'A', '曹杨路', '距离0.02km'], ['地铁13号线; 地铁3号线; 地铁4号线', 'B', '金沙江路', '距离0.88km']]","[['上海市普陀区武宁路238号', 'A', '百视通(335武宁路店)', '距离0.40km'], ['上海市普陀区岚皋西路31', 'B', '小孟日用百货', '距离1.25km']]"
756万元,126m²,6万/m²,二手商铺,商业街店铺-临街,1层/共1层,空置中,面宽12m/层高5m/进深10m,其他,亚新生活广场,"办公,居民","普陀区 长寿路
                西康路/长寿路(路口)","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁13号线; 地铁7号线', 'A', '长寿路', '距离0.24km'], ['地铁3号线; 地铁4号线; 地铁7号线', 'B', '镇坪路', '距离1.01km']]","[['上海市静安区恒通路268号', 'A', '凯德星贸(恒通路店)', '距离1.79km'], ['上海市静安区太阳山路171-175', 'B', '太阳山广场', '距离2.09km']]"
510万元,138m²,3.7万/m²,二手商铺,临街门面-临街,1层/共1层,空置中,面宽8m/层高8.5m/进深13m,,长寿路万航渡路沿街纯一楼餐饮商铺,"办公,学生,居民","普陀区 长寿路
                -长寿路万航渡路沿街纯一楼餐饮商铺","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁11号线', 'A', '隆德路', '距离0.39km'], ['地铁11号线; 地铁2号线', 'B', '江苏路', '距离1.06km']]","[['上海市普陀区长寿路393号亚新生活广场F1', 'A', 'KELLAN(亚新生活广场店)', '距离1.49km'], ['上海市普陀区长寿路街道中山北路2438号中瑞商务大厦一楼中瑞超市', 'B', '中瑞超市', '距离1.66km']]"
120万元,56m²,2.14万/m²,二手商铺,临街门面-临街,1层/共1层,经营中,面宽7m/层高5.5m/进深8m,餐饮美食,,"办公,学生,居民","普陀区 曹杨
                曹杨路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
80万元,42m²,1.9万/m²,二手商铺,社区底商-临街,1层/共1层,空置中,面宽6m/层高5.5m/进深7m,,长寿路商铺,"办公,学生,居民","普陀区 长寿路
                长寿路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁13号线; 地铁7号线', 'A', '长寿路', '距离0.00km'], ['地铁11号线', 'B', '隆德路', '距离1.78km']]","[['上海市静安区恒通路268号', 'A', '凯德星贸(恒通路店)', '距离1.92km'], ['梅园路101号', 'B', '华乐超市', '距离2.01km']]"
120万元,42.7m²,2.81万/m²,二手商铺,临街门面-临街,-1层/共6层,经营中,面宽5m/层高4.5m/进深8m,餐饮美食,环球港商铺,"办公,居民,旅游","普陀区 环球港
                普陀区环球港中山北路3800弄","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
200万元,75m²,2.67万/m²,二手商铺,临街门面-临街,1层/共1层,经营中,面宽7m/层高4.5m/进深10.9m,百货超市,镇坪路商铺,"办公,旅游,居民","普陀区 中远两湾城
                镇坪路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
300万元,34m²,8.82万/m²,二手商铺,社区底商-临街,1层/共1层,空置中,面宽5m/层高5m/进深5.3m,,曹杨路商铺,"办公,居民,旅游","普陀区 光新
                曹杨路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
285万元,72m²,3.96万/m²,二手商铺,临街门面-临街,1层/共1层,经营中,面宽8.3m/层高5.2m/进深7.69m,餐饮美食,长寿路,"办公,旅游,居民","普陀区 长寿路
                长寿路792号","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁13号线; 地铁7号线', 'A', '长寿路', '距离0.79km'], ['地铁11号线', 'B', '隆德路', '距离0.99km']]","[['上海市普陀区长寿路393号亚新生活广场F1', 'A', 'TATA(亚新生活广场店)', '距离0.69km'], ['上海市静安区南京西路1038号', 'B', '梅陇镇伊势丹(梅龙镇店)', '距离2.59km']]"
230万元,58m²,3.97万/m²,二手商铺,社区底商-临街,1层/共1层,经营中,面宽7m/层高6m/进深8m,餐饮美食,,"办公,学生,居民","普陀区 真如
                曹杨路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
90万元,42m²,2.14万/m²,二手商铺,社区底商-临街,1层/共1层,经营中,面宽6m/层高5.5m/进深7m,餐饮美食,,"办公,居民,学生","普陀区 长寿路
                长寿路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
620万元,155.21m²,3.99万/m²,二手商铺,购物百货中心-临街,1层/共1层,空置中,面宽15.3m/层高5.5m/进深10.14m,餐饮美食,月星环球港,"办公,居民,学生","普陀区 光新
                志丹路/甘泉路(路口)","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁2号线', 'A', '徐图港', '距离0.94km'], ['地铁2号线', 'B', '阳澄湖中路', '距离1.21km']]","[['江苏省苏州市相城区开发区相城大道1160号中翔广场红星美凯龙盛唐和室榻榻米', 'A', '榻榻米', '距离0.33km'], ['苏州市相城区相城大道1160号中翔广场红星美凯龙F2', 'B', 'MISAGE HOME(红星美凯龙中翔商场店)', '距离0.36km']]"
480万元,168.61m²,2.85万/m²,二手商铺,社区底商-临街,1层/共1层,经营中,面宽10m/层高5m/进深16.8m,百货超市,,"办公,学生,居民","普陀区 普陀周边
                梅川路/真光路(路口)","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
58万元,32m²,1.81万/m²,二手商铺,社区底商-临街,1层/共1层,经营中,面宽4m/层高4.2m/进深8m,餐饮美食,,,"普陀区 桃浦
                雪松路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
1450万元,200m²,7.25万/m²,二手商铺,社区底商-临街,1层/共20层,空置中,面宽12m/层高5m/进深10m,餐饮美食,中潭路商铺,"办公,居民,旅游","普陀区 光新
                上海市普陀区远景路436号","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁3号线; 地铁4号线', 'A', '中潭路', '距离0.00km'], ['地铁3号线; 地铁4号线; 地铁7号线', 'B', '镇坪路', '距离1.35km']]","[['上海市静安区大统路715', 'A', '江南琴行', '距离1.79km'], ['上海市静安区洛川东路456号', 'B', '晨光文具(洛川东路店)', '距离2.39km']]"
540万元,127m²,4.25万/m²,二手商铺,临街门面-临街,1层/共5层,经营中,面宽8m/层高6m/进深12m,餐饮美食,曹杨路商铺,"办公,居民,旅游","普陀区 曹杨
                曹杨路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁1号线; 地铁2号线; 地铁8号线', 'A', '人民广场', '距离0.32km'], ['地铁10号线', 'B', '豫园', '距离1.29km']]","[['南京东路720号第一食品内(近贵州路)', 'A', '功德林净素食品专卖店(南京东路店)', '距离0.65km'], ['静安区石门二路19号(近南京西路)', 'B', '吉藏(石门二路店)', '距离1.18km']]"
85万元,36m²,2.36万/m²,二手商铺,临街门面-临街,1层/共1层,经营中,面宽4m/层高5.5m/进深9m,餐饮美食,,"办公,学生,居民","普陀区 曹杨
                曹杨路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁11号线; 地铁3号线; 地铁4号线', 'A', '曹杨路', '距离0.07km'], ['地铁13号线; 地铁3号线; 地铁4号线', 'B', '金沙江路', '距离0.81km']]","[['上海市普陀区武宁路238号', 'A', '百视通(335武宁路店)', '距离0.45km'], ['普陀区岚皋路44号', 'B', '觅蔬生鲜(岚皋路店)', '距离1.30km']]"
200万元,45m²,4.44万/m²,二手商铺,社区底商-临街,1层/共1层,空置中,面宽4m/层高4.5m/进深11m,餐饮美食,长寿路792弄小区商铺,"办公,居民,旅游","普陀区 长寿路
                长寿路792弄","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁13号线; 地铁7号线', 'A', '长寿路', '距离0.82km'], ['地铁11号线', 'B', '隆德路', '距离0.97km']]","[['上海市普陀区长寿路393号亚新生活广场B1', 'A', '兄妹猫(亚新生活广场店)', '距离0.71km'], ['上海市普陀区长寿路189号大自鸣钟广场F2', 'B', '于斯智能琴行', '距离1.09km']]"
60.6万元,27.8m²,2.18万/m²,二手商铺,社区底商-临街,1层/共1层,经营中,面宽5.3m/层高5.6m/进深5m,餐饮美食,镇坪路商铺,"办公,居民,旅游","普陀区 光新
                镇坪路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
100万元,76m²,1.32万/m²,二手商铺,临街门面-临街,1层/共1层,空置中,面宽6.8m/层高4.5m/进深10.2m,,曹杨路商铺,"办公,居民,学生","普陀区 曹杨
                全家便利店(曹杨路六店)","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
120万元,50m²,2.4万/m²,二手商铺,社区底商-临街,1层/共1层,空置中,面宽7m/层高6m/进深6.5m,,,"办公,居民,旅游","普陀区 真如
                曹杨路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
120万元,68m²,1.76万/m²,二手商铺,社区底商-临街,1层/共1层,空置中,面宽8m/层高5.5m/进深9m,,普陀区曹杨曹杨路,,"普陀区 曹杨
                曹杨路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
80万元,25m²,3.2万/m²,二手商铺,商业街店铺-临街,1层/共3层,经营中,面宽4m/层高4.5m/进深6m,餐饮美食,汇融天地,"办公,居民,旅游","普陀区 曹杨
                曹杨路555号","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁11号线; 地铁3号线; 地铁4号线', 'A', '曹杨路', '距离0.21km'], ['地铁13号线; 地铁3号线; 地铁4号线', 'B', '金沙江路', '距离0.71km']]","[['上海市普陀区东新支路82号乙', 'A', '雅迪(东新支路店)', '距离0.99km'], ['上海市普陀区西康路1408号', 'B', '弗罗拉', '距离1.95km']]"
89万元,48m²,1.85万/m²,二手商铺,临街门面-临街,1层/共1层,经营中,面宽6m/层高5.5m/进深8m,餐饮美食,,"办公,学生,居民","普陀区 曹杨
                曹杨路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁11号线; 地铁3号线; 地铁4号线', 'A', '曹杨路', '距离0.07km'], ['地铁13号线; 地铁3号线; 地铁4号线', 'B', '金沙江路', '距离0.81km']]","[['上海市普陀区武宁路238号', 'A', '百视通(335武宁路店)', '距离0.45km'], ['普陀区岚皋路44号', 'B', '觅蔬生鲜(岚皋路店)', '距离1.30km']]"
200万元,66.36m²,3.01万/m²,二手商铺,社区底商-临街,1层/共1层,空置中,面宽4m/层高5m/进深11.5m,,长寿东路商铺,"办公,学生,旅游","普陀区 长寿路
                长寿东路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
95万元,54m²,1.76万/m²,二手商铺,临街门面-临街,1层/共1层,经营中,面宽6m/层高5.5m/进深9m,餐饮美食,,"办公,学生,居民","普陀区 曹杨
                曹杨路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁11号线; 地铁3号线; 地铁4号线', 'A', '曹杨路', '距离0.07km'], ['地铁13号线; 地铁3号线; 地铁4号线', 'B', '金沙江路', '距离0.81km']]","[['上海市普陀区武宁路238号', 'A', '百视通(335武宁路店)', '距离0.45km'], ['普陀区岚皋路44号', 'B', '觅蔬生鲜(岚皋路店)', '距离1.30km']]"
85万元,54m²,1.57万/m²,二手商铺,临街门面-临街,1层/共1层,经营中,面宽6m/层高5.5m/进深9m,餐饮美食,,"办公,学生,居民","普陀区 曹杨
                曹杨路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁11号线; 地铁3号线; 地铁4号线', 'A', '曹杨路', '距离0.08km'], ['地铁13号线; 地铁3号线; 地铁4号线', 'B', '金沙江路', '距离0.81km']]","[['上海市普陀区武宁路238号', 'A', '百视通(335武宁路店)', '距离0.45km'], ['普陀区岚皋路44号', 'B', '觅蔬生鲜(岚皋路店)', '距离1.30km']]"
1165万元,389.21m²,2.99万/m²,二手商铺,商业街店铺-临街,1层/共2层,经营中,面宽20m/层高5m/进深19.4m,餐饮美食,,"办公,学生,居民","普陀区 普陀周边
                梅川路步行街","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁13号线', 'A', '祁连山南路', '距离1.37km'], ['地铁13号线', 'B', '真北路', '距离1.46km']]","[['上海市普陀区真光路1288号百联中环购物广场F1', 'A', '盛时表行(百联中环购物广场店)', '距离0.39km'], ['上海市嘉定区梅川路1556号-2楼附近', 'B', '鲜果直销批发行', '距离0.42km']]"
170万元,68m²,2.5万/m²,二手商铺,临街门面-临街,1层/共1层,经营中,面宽8m/层高6m/进深8m,百货超市,,"办公,居民,旅游","普陀区 中远两湾城
                曹杨路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁11号线; 地铁3号线; 地铁4号线', 'A', '曹杨路', '距离0.51km'], ['地铁13号线; 地铁3号线; 地铁4号线', 'B', '金沙江路', '距离0.98km']]","[['上海市普陀区石泉路260号', 'A', '农工商超市(石泉店)', '距离0.78km'], ['东新路82号(近武宁路)', 'B', '融声琴行(东新路店)', '距离1.40km']]"
99万元,36m²,2.75万/m²,二手商铺,商业街店铺-临街,1层/共1层,经营中,面宽4m/层高4.5m/进深8m,餐饮美食,,"办公,居民,旅游","普陀区 曹杨
                曹杨路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁11号线', 'A', '隆德路', '距离0.43km'], ['地铁11号线; 地铁3号线; 地铁4号线', 'B', '曹杨路', '距离0.60km']]","[['上海市普陀区武宁路162-1号', 'A', '武宁百货', '距离0.63km'], ['上海市普陀区岚皋西路31', 'B', '小孟日用百货', '距离1.62km']]"
285万元,50.35m²,5.66万/m²,二手商铺,商业街店铺-临街,1层/共1层,经营中,面宽5m/层高4.5m/进深10m,餐饮美食,,"办公,居民,旅游","普陀区 曹杨
                曹杨路","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁11号线; 地铁3号线; 地铁4号线', 'A', '曹杨路', '距离0.00km'], ['地铁13号线; 地铁3号线; 地铁4号线', 'B', '金沙江路', '距离0.88km']]","[['上海市普陀区武宁路238号', 'A', '百视通(335武宁路店)', '距离0.39km'], ['上海市普陀区铜川路304号、310号', 'B', '戴力蔬生态超市(铜川路店)', '距离1.63km']]"
30万元,19m²,1.58万/m²,二手商铺,购物百货中心-临街,1层/共1层,经营中,面宽5.5m/层高4.8m/进深6.3m,餐饮美食,月星环球港,"办公,学生,居民","普陀区 环球港
                上海环球港","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']",[],[]
612万元,186.63m²,3.28万/m²,二手商铺,商业街店铺-临街,1层/共1层,经营中,面宽10m/层高4.5m/进深12.6m,百货超市,,"办公,学生,居民","普陀区 普陀周边
                梅川路步行街","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁13号线', 'A', '祁连山南路', '距离1.37km'], ['地铁13号线', 'B', '真北路', '距离1.46km']]","[['上海市普陀区真光路1288号百联中环购物广场F1', 'A', '盛时表行(百联中环购物广场店)', '距离0.39km'], ['上海市嘉定区梅川路1556号-2楼附近', 'B', '鲜果直销批发行', '距离0.42km']]"
2764万元,1382m²,2万/m²,二手商铺,商业街店铺-临街,5层/共5层,空置中,面宽50m/层高6m/进深25m,酒店宾馆,兰溪路商铺,"办公,居民,旅游","普陀区 曹杨
                上海市普陀区兰溪路289号","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁11号线', 'A', '枫桥路', '距离0.68km'], ['地铁11号线', 'B', '真如', '距离1.19km']]","[['上海市普陀区石泉路475号汇泉大厦102室', 'A', '香蕉鱼书店', '距离1.48km'], ['上海市普陀区中山北路2605弄43号', 'B', '联华超市(庆宁店)', '距离1.69km']]"
901万元,112.66m²,8万/m²,二手商铺,商业街店铺-临街,1层/共1层,经营中,面宽5m/层高6m/进深20m,餐饮美食,,"办公,学生,居民","普陀区 真如
                真如","['客梯', '货梯', '中央空调', '停车位', '天然气', '电话/网络', '暖气', '扶梯', '上水', '下水', '排烟', '排污', '管媒', '380V', '可明火', '外摆区']","[['地铁11号线', 'A', '真如', '距离0.00km'], ['地铁11号线', 'B', '上海西站', '距离1.48km']]","[['旬阳路122-3号', 'A', '上海市普陀区美侬超市', '距离1.75km'], ['上海市普陀区武宁路264号', 'B', '古今(武宁店)', '距离1.81km']]"
