3.8万/月,5.11元/m²/天,248m²,商业街店铺,36个月,嘉定区 -江桥新城,鹤旋路66号,3.8万/月,押2付3,36个月,物业类型,二手房,商业街店铺-临街,空置中,暂无数据,1-2层/共2层,面宽8.5m、层高5.4m、进深13m,办公、学生、居民,暂无数据,"['网络', '天燃气', '上水', '下水', '排烟', '排污', '管煤', '停车位', '380v', '货梯', '客梯', '中央空调', '外摆区', '可明火']","[['地铁13号线', 'A', '金运路', '距离0.39km']]"
5040元/月,2.8元/m²/天,60m²,临街门面,36个月,嘉定区 -江桥新城,曹安公路/华江支路(路口),5040元/月,押2付6,36个月,物业类型,二手房,临街门面-临街,经营中,餐饮美食-餐馆,1层/共1层,面宽4m、层高4m、进深15m,办公、学生、居民,暂无数据,"['上水', '下水', '380v']","[['地铁13号线', 'A', '金沙江西路', '距离2.28km']]"
9000元/月,6元/m²/天,50m²,商业街店铺,36个月,嘉定区 -江桥新城,江桥,9000元/月,押1付1,36个月,物业类型,新房,商业街店铺-临街,空置中,餐饮美食-餐馆,1层/共1层,面宽5m、层高5m、进深10m,办公、学生、居民,暂无数据,"['网络', '暖气', '天燃气', '上水', '下水', '排烟', '排污', '管煤', '停车位', '380v', '扶梯', '货梯', '客梯', '中央空调', '外摆区', '可明火']","[['地铁13号线', 'A', '丰庄', '距离2.04km']]"
8100元/月,4.5元/m²/天,60m²,商业街店铺,36个月,嘉定区 -嘉定新城,嘉定西,8100元/月,押3付3,36个月,物业类型,新房,商业街店铺-临街,空置中,餐饮美食-餐馆,1层/共6层,面宽6m、层高3.8m、进深10m,办公、学生、居民,暂无数据,"['天燃气', '上水', '下水', '排烟', '排污', '管煤', '380v', '可明火']","[['地铁11号线', 'A', '嘉定西', '距离0.00km']]"
8500元/月,9.44元/m²/天,30m²,临街门面,24个月,嘉定区 -安亭,嘉定北地铁站-1口,8500元/月,押2付2,24个月,物业类型,二手房,临街门面-临街,经营中,餐饮美食-餐馆,1层/共1层,面宽5m、层高4m、进深6m,办公、学生、居民,暂无数据,"['网络', '暖气', '天燃气', '上水', '下水', '排烟', '排污', '管煤', '停车位', '380v', '扶梯', '货梯', '客梯', '中央空调', '外摆区', '可明火']","[['地铁11号线', 'A', '嘉定北', '距离0.06km']]"
4万/月,3.81元/m²/天,350m²,社区底商,24个月,嘉定区 -江桥新城,鹤旋路,4万/月,押2付3,24个月,物业类型,二手房,社区底商-临街,空置中,餐饮美食-餐馆,1-2层/共2层,面宽8m、层高3m、进深12m,办公、居民、旅游,暂无数据,"['网络', '上水', '下水', '排烟', '排污', '停车位', '380v', '中央空调', '可明火']","[['地铁13号线', 'A', '金运路', '距离0.31km']]"
11.6万/月,1.38元/m²/天,2800m²,商业街店铺,36个月,嘉定区 -马陆,沪宜公路与麦积路交叉口,11.6万/月,押2付3,36个月,物业类型,二手房,商业街店铺-临街,空置中,暂无数据,1-2层/共2层,面宽50m、层高5m、进深50m,办公、学生、居民,暂无数据,"['天燃气', '上水', '下水', '排烟', '排污', '管煤', '停车位', '380v', '中央空调', '可明火']","[['地铁11号线', 'A', '马陆', '距离1.66km']]"
2.5万/月,27.78元/m²/天,30m²,商业街店铺,36个月,嘉定区 -嘉定周边,上海市嘉定区城中街23,2.5万/月,押2付3,36个月,物业类型,二手房,商业街店铺-临街,经营中,餐饮美食-小吃店,1层/共1层,面宽3m、层高3.5m、进深10m,办公、居民、旅游,暂无数据,"['网络', '上水', '下水', '排污', '中央空调']","[['地铁11号线', 'A', '嘉定北', '距离1.49km']]"
15万/月,2.5元/m²/天,2000m²,商业街店铺,36个月,嘉定区 -嘉定城区,仓场路428号,15万/月,押3付3,36个月,物业类型,二手房,商业街店铺-临街,空置中,暂无数据,2层/共3层,面宽55m、层高4.5m、进深30m,办公、学生、居民,暂无数据,"['上水', '下水', '客梯']","[['嘉定11路', 'A', '嘉珉小区', '距离0.42km']]"
5110元/月,3.55元/m²/天,48m²,临街门面,12个月,嘉定区 -马陆,侨汇石材市场,5110元/月,押2付6,12个月,物业类型,新房,临街门面-临街,空置中,暂无数据,1层/共2层,面宽4m、层高2.8m、进深12m,暂无数据,暂无数据,"['上水', '下水', '380v']","[['地铁11号线', 'A', '马陆', '距离1.30km']]"
8000元/月,8.89元/m²/天,30m²,临街门面,36个月,嘉定区 -嘉定城区,嘉定北,8000元/月,押2付2,36个月,物业类型,新房,临街门面-临街,空置中,餐饮美食-餐馆,1层/共1层,面宽4m、层高4m、进深7m,办公、学生、居民,暂无数据,"['网络', '暖气', '天燃气', '上水', '下水', '排烟', '排污', '管煤', '停车位', '380v', '扶梯', '货梯', '客梯', '中央空调', '外摆区', '可明火']","[['地铁11号线', 'A', '嘉定北', '距离0.00km']]"
10.8万/月,2元/m²/天,1800m²,其他,36个月,嘉定区 -丰庄,国金体育中心,10.8万/月,押2付3,36个月,物业类型,二手房,其他,经营中,休闲娱乐-儿童乐园,1层/共3层,面宽99m、层高8m、进深99m,学生、居民、旅游,暂无数据,"['上水', '下水']","[['地铁13号线', 'A', '丰庄', '距离0.56km']]"
1.7万/月,5.67元/m²/天,100m²,社区底商,36个月,嘉定区 -嘉定城区,城中街,1.7万/月,押2付1,36个月,物业类型,二手房,社区底商-临街,空置中,餐饮美食-快餐店,1层/共1层,面宽7m、层高4.5m、进深12.4m,办公、居民、学生,暂无数据,"['网络', '暖气', '天燃气', '上水', '下水', '排烟', '排污', '管煤', '停车位', '380v', '扶梯', '货梯', '客梯', '中央空调', '外摆区', '可明火']","[['地铁11号线', 'A', '嘉定北', '距离1.37km']]"
3100元/月,0.52元/m²/天,200m²,临街门面,60个月,嘉定区 -丰庄,丰庄路金沙江路,3100元/月,押2付3,60个月,物业类型,二手房,临街门面-临街,经营中,餐饮美食-餐馆,1-2层/共2层,面宽8m、层高4.5m、进深12m,办公、学生、居民,"电费1元/度,水费5元/吨","['网络', '暖气', '上水', '下水', '排烟', '排污', '管煤', '停车位', '380v', '扶梯', '货梯', '客梯', '中央空调', '外摆区', '可明火']","[['地铁13号线', 'A', '丰庄', '距离0.51km']]"
1.2万/月,8.89元/m²/天,45m²,购物百货中心,36个月,嘉定区 -江桥新城,华江路988号,1.2万/月,押1付2,36个月,物业类型,二手房,购物百货中心-临街,空置中,餐饮美食-快餐店,1层/共1层,面宽6.2m、层高4.5m、进深7m,办公、学生、居民,暂无数据,"['网络', '暖气', '天燃气', '上水', '下水', '排烟', '排污', '管煤', '停车位', '380v', '扶梯', '货梯', '客梯', '中央空调', '外摆区', '可明火']","[['地铁13号线', 'A', '金运路', '距离0.36km']]"
,,,,,,,,,,,,,,,,,,,[],[]
1.65万/月,3.67元/m²/天,150m²,临街门面,36个月,嘉定区 -嘉定城区,永靖路/平城路(路口),1.65万/月,押1付3,36个月,物业类型,新房,临街门面-临街,空置中,暂无数据,1层/共1层,面宽10m、层高4.5m、进深15m,办公、学生、居民,暂无数据,"['网络', '暖气', '天燃气', '上水', '下水', '排烟', '排污', '管煤', '停车位', '380v', '扶梯', '货梯', '客梯', '中央空调', '可明火']","[['地铁11号线', 'A', '嘉定北', '距离2.15km']]"
5.5万/月,18.33元/m²/天,100m²,购物百货中心,24个月,嘉定区 -江桥新城,华江路988号,5.5万/月,押2付3,24个月,物业类型,二手房,购物百货中心-临街,空置中,餐饮美食-餐馆,1层/共1层,面宽8m、层高3m、进深12m,办公、居民、旅游,暂无数据,"['网络', '天燃气', '上水', '下水', '排烟', '停车位', '380v', '中央空调', '可明火']","[['地铁13号线', 'A', '金运路', '距离0.36km']]"
1.05万/月,7元/m²/天,50m²,商业街店铺,36个月,嘉定区 -嘉定新城,张掖路,1.05万/月,押3付3,36个月,物业类型,新房,商业街店铺-临街,空置中,餐饮美食-餐馆,1层/共1层,面宽5m、层高5m、进深10m,办公、学生、居民,暂无数据,"['网络', '暖气', '天燃气', '上水', '下水', '排烟', '排污', '管煤', '停车位', '380v', '扶梯', '货梯', '客梯', '中央空调', '外摆区', '可明火']","[['地铁13号线', 'A', '金沙江西路', '距离1.57km']]"
5.31万/月,5.5元/m²/天,322m²,临街门面,12个月,嘉定区 -嘉定周边,德富路,5.31万/月,押2付3,12个月,物业类型,二手房,临街门面-临街,经营中,餐饮美食-餐馆,1层/共2层,面宽16m、层高5m、进深10m,办公、居民、旅游,暂无数据,"['网络', '暖气', '天燃气', '上水', '下水', '排烟', '排污', '管煤', '停车位', '380v', '扶梯', '货梯', '客梯', '中央空调', '外摆区', '可明火']","[['地铁11号线', 'A', '嘉定新城', '距离1.33km']]"
1.16万/月,2.8元/m²/天,138m²,商业街店铺,12个月,嘉定区 -江桥新城,江桥老街生活大院,1.16万/月,押2付6,12个月,物业类型,二手房,商业街店铺-临街,空置中,教育培训-培训机构,3层/共5层,面宽8.5m、层高4m、进深10m,办公、学生、居民,物业费15元/m²/天,"['网络', '暖气', '天燃气', '上水', '下水', '排烟', '排污', '管煤', '停车位', '380v', '扶梯', '货梯', '客梯', '中央空调', '外摆区', '可明火']","[['地铁13号线', 'A', '金沙江西路', '距离1.82km']]"
2.7万/月,9元/m²/天,100m²,社区底商,36个月,嘉定区 -嘉定城区,城北路平城路(嘉定北),2.7万/月,押1付3,36个月,物业类型,二手房,社区底商-临街,空置中,餐饮美食-餐馆,1层/共1层,面宽6m、层高5m、进深15m,学生、居民、旅游,暂无数据,"['网络', '暖气', '天燃气', '上水', '下水', '排烟', '排污', '管煤', '停车位', '380v', '扶梯', '货梯', '客梯', '中央空调', '外摆区', '可明火']","[['地铁11号线', 'A', '嘉定北', '距离0.88km']]"
1.6万/月,2.42元/m²/天,220m²,临街门面,36个月,嘉定区 -安亭,清峪路/丰庄路(路口),1.6万/月,押1付3,36个月,物业类型,二手房,临街门面-临街,空置中,休闲娱乐-麻将馆,2-3层/共3层,面宽10m、层高4m、进深22m,办公、居民、旅游,暂无数据,"['网络', '暖气', '上水', '下水', '排烟', '排污', '停车位', '380v', '扶梯']","[['地铁13号线', 'A', '丰庄', '距离0.64km']]"
5000元/月,6.67元/m²/天,25m²,临街门面,36个月,嘉定区 -嘉定城区,嘉定北,5000元/月,押1付3,36个月,物业类型,新房,临街门面-临街,空置中,餐饮美食-餐馆,1层/共1层,面宽3m、层高3m、进深8m,办公、学生、居民,暂无数据,"['网络', '天燃气', '上水', '下水', '排烟', '排污', '管煤', '停车位', '380v', '外摆区', '可明火']","[['地铁11号线', 'A', '嘉定北', '距离0.00km']]"
8500元/月,9.44元/m²/天,30m²,商业街店铺,24个月,嘉定区 -安亭,安亭镇,8500元/月,押3付3,24个月,物业类型,二手房,商业街店铺-临街,经营中,餐饮美食-小吃店,1层/共1层,面宽3.5m、层高4m、进深1m,暂无数据,暂无数据,"['天燃气', '上水', '下水', '排烟', '排污', '管煤', '380v', '可明火']","[['地铁11号线', 'A', '安亭', '距离0.68km']]"
2.2万/月,3.33元/m²/天,220m²,临街门面,36个月,嘉定区 -丰庄,丰庄路69号,2.2万/月,押2付6,36个月,物业类型,二手房,临街门面-临街,空置中,暂无数据,2-3层/共3层,面宽6m、层高4m、进深16m,办公、学生、居民,"物业费1元/m²/天,电费1元/度,水费5元/吨","['网络', '暖气', '上水', '下水', '排烟', '排污', '管煤', '停车位', '380v', '扶梯', '货梯', '客梯', '中央空调', '外摆区']","[['地铁13号线', 'A', '丰庄', '距离0.53km']]"
2.5万/月,27.78元/m²/天,30m²,商业街店铺,36个月,嘉定区 -嘉定周边,上海市嘉定区城中街23,2.5万/月,押2付3,36个月,物业类型,二手房,商业街店铺-临街,经营中,餐饮美食-小吃店,1层/共1层,面宽3m、层高3.5m、进深10m,办公、居民、旅游,暂无数据,"['网络', '上水', '下水', '排污', '中央空调']","[['地铁11号线', 'A', '嘉定北', '距离1.49km']]"
1.01万/月,2.5元/m²/天,135m²,商业街店铺,12个月,嘉定区 -江桥新城,海波路嘉涌路,1.01万/月,押2付3,12个月,物业类型,新房,商业街店铺-临街,空置中,教育培训-培训机构,3层/共4层,面宽11m、层高4m、进深9m,办公、学生、居民,物业费15元/m²/天,"['网络', '暖气', '天燃气', '上水', '下水', '排烟', '排污', '管煤', '停车位', '380v', '扶梯', '货梯', '客梯', '中央空调', '外摆区', '可明火']","[['地铁11号线', 'A', '桃浦新村', '距离1.93km']]"
3600元/月,10元/m²/天,12m²,写字楼配套,24个月,嘉定区 -江桥新城,华泰中心,3600元/月,押3付3,24个月,物业类型,新房,写字楼配套-临街,空置中,暂无数据,1层/共11层,面宽2m、层高4m、进深6m,办公、学生、居民,暂无数据,"['网络', '暖气', '上水', '下水', '排烟', '排污', '停车位', '380v', '扶梯', '货梯', '客梯', '中央空调', '外摆区', '可明火']","[['地铁13号线', 'A', '金运路', '距离0.50km']]"
2.5万/月,27.78元/m²/天,30m²,商业街店铺,36个月,嘉定区 -嘉定周边,上海市嘉定区城中街23,2.5万/月,押2付3,36个月,物业类型,二手房,商业街店铺-临街,经营中,餐饮美食-小吃店,1层/共1层,面宽3m、层高3.5m、进深10m,办公、居民、旅游,暂无数据,"['网络', '上水', '下水', '排污', '中央空调']","[['地铁11号线', 'A', '嘉定北', '距离1.49km']]"
1.2万/月,8.89元/m²/天,45m²,购物百货中心,36个月,嘉定区 -江桥新城,华江路988号,1.2万/月,押1付2,36个月,物业类型,二手房,购物百货中心-临街,空置中,餐饮美食-快餐店,1层/共1层,面宽6.2m、层高4.5m、进深7m,办公、学生、居民,暂无数据,"['网络', '暖气', '天燃气', '上水', '下水', '排烟', '排污', '管煤', '停车位', '380v', '扶梯', '货梯', '客梯', '中央空调', '外摆区', '可明火']","[['地铁13号线', 'A', '金运路', '距离0.36km']]"
11.25万/月,2.5元/m²/天,1500m²,商业街店铺,36个月,嘉定区 -嘉定城区,仓场路428号,11.25万/月,押3付3,36个月,物业类型,二手房,商业街店铺-临街,空置中,暂无数据,2层/共3层,面宽55m、层高4.5m、进深33m,办公、学生、居民,暂无数据,"['上水', '下水', '客梯']","[['嘉定11路', 'A', '嘉珉小区', '距离0.42km']]"
1.6万/月,4.44元/m²/天,120m²,商业街店铺,36个月,嘉定区 -嘉定城区,万达广场(上海江桥店),1.6万/月,押3付3,36个月,物业类型,二手房,商业街店铺-临街,空置中,餐饮美食-餐馆,2层/共2层,面宽8m、层高5.7m、进深13m,办公、学生、居民,"物业费15元/m²/天,电费1元/度,水费5元/吨","['上水', '下水', '排烟', '管煤', '380v']","[['地铁13号线', 'A', '金运路', '距离0.40km']]"
8000元/月,10.67元/m²/天,25m²,购物百货中心,24个月,嘉定区 -嘉定新城,嘉定宝龙广场,8000元/月,押2付3,24个月,物业类型,新房,购物百货中心-临街,空置中,暂无数据,1层/共1层,面宽4m、层高6m、进深6m,暂无数据,暂无数据,"['网络', '暖气', '天燃气', '上水', '下水', '排烟', '排污', '管煤', '停车位', '380v', '扶梯', '货梯', '客梯', '中央空调', '外摆区', '可明火']","[['地铁11号线', 'A', '白银路', '距离1.46km']]"
6000元/月,6.67元/m²/天,30m²,商业街店铺,36个月,嘉定区 -嘉定周边,嘉定区,6000元/月,押2付2,36个月,物业类型,新房,商业街店铺-临街,空置中,餐饮美食-餐馆,1层/共1层,面宽5m、层高4m、进深6m,办公、学生、居民,暂无数据,"['网络', '暖气', '天燃气', '上水', '下水', '排烟', '排污', '管煤', '停车位', '380v', '扶梯', '中央空调', '外摆区', '可明火']","[['嘉定14路; 嘉定1路; 嘉定58路; 嘉定6路', 'A', '嘉戬公路迎园路', '距离0.05km']]"
5.04万/月,3.5元/m²/天,480m²,购物百货中心,12个月,嘉定区 -安亭,兆丰路,5.04万/月,押3付3,12个月,物业类型,新房,购物百货中心-临街,空置中,餐饮美食-餐馆,3层/共5层,面宽5m、层高4.9m、进深8m,办公、居民,暂无数据,"['网络', '暖气', '天燃气', '上水', '下水', '排烟', '排污', '管煤', '停车位', '380v', '扶梯', '货梯', '客梯', '中央空调', '外摆区', '可明火']","[['地铁11号线', 'A', '兆丰路', '距离0.00km']]"
7680元/月,4.65元/m²/天,55m²,临街门面,24个月,嘉定区 -嘉定城区,平城路胜辛路,7680元/月,押3付3,24个月,物业类型,二手房,临街门面-临街,经营中,餐饮美食-餐馆,1层/共1层,面宽5m、层高5m、进深11m,办公、学生、居民,暂无数据,"['上水', '下水', '排烟', '排污', '380v', '中央空调']","[['地铁11号线', 'A', '嘉定西', '距离0.72km']]"
2.4万/月,4元/m²/天,200m²,临街门面,60个月,嘉定区 -南翔,烨南俱乐部,2.4万/月,押3付3,60个月,物业类型,新房,临街门面-临街,空置中,暂无数据,1层/共1层,面宽20m、层高4.9m、进深10m,办公、学生、居民,暂无数据,"['网络', '暖气', '天燃气', '上水', '下水', '排烟', '排污', '管煤', '停车位', '380v', '扶梯', '货梯', '客梯', '中央空调', '外摆区', '可明火']","[['地铁11号线', 'A', '南翔', '距离1.66km']]"
3.79万/月,8元/m²/天,158m²,写字楼配套,12个月,嘉定区 -嘉定周边,上海市闵行区宁虹路,3.79万/月,押2付3,12个月,物业类型,新房,写字楼配套-临街,空置中,餐饮美食-冷饮甜品店,-1-3层/共5层,面宽12m、层高4.5m、进深7m,办公、学生、居民,暂无数据,"['网络', '暖气', '天燃气', '上水', '下水', '排烟', '排污', '管煤', '停车位', '380v', '扶梯', '货梯', '客梯', '中央空调', '可明火']","[['地铁10号线; 地铁17号线; 地铁2号线', 'A', '虹桥火车站', '距离1.83km']]"
7.02万/月,6元/m²/天,390m²,商业街店铺,36个月,嘉定区 -丰庄,清峪路/新郁路(路口),7.02万/月,押2付3,36个月,物业类型,新房,商业街店铺-临街,空置中,餐饮美食-餐馆,1层/共5层,面宽15m、层高4m、进深18m,办公、学生、居民,暂无数据,"['上水', '下水', '排污', '380v', '货梯', '客梯', '可明火']","[['地铁13号线', 'A', '丰庄', '距离0.47km']]"
3.8万/月,5.11元/m²/天,248m²,商业街店铺,36个月,嘉定区 -江桥新城,鹤旋路66号,3.8万/月,押2付3,36个月,物业类型,二手房,商业街店铺-临街,空置中,暂无数据,1-2层/共2层,面宽8.5m、层高5.4m、进深13m,办公、学生、居民,暂无数据,"['网络', '天燃气', '上水', '下水', '排烟', '排污', '管煤', '停车位', '380v', '货梯', '客梯', '中央空调', '外摆区', '可明火']","[['地铁13号线', 'A', '金运路', '距离0.39km']]"
5040元/月,2.8元/m²/天,60m²,临街门面,36个月,嘉定区 -江桥新城,曹安公路/华江支路(路口),5040元/月,押2付6,36个月,物业类型,二手房,临街门面-临街,经营中,餐饮美食-餐馆,1层/共1层,面宽4m、层高4m、进深15m,办公、学生、居民,暂无数据,"['上水', '下水', '380v']","[['地铁13号线', 'A', '金沙江西路', '距离2.28km']]"
9000元/月,6元/m²/天,50m²,商业街店铺,36个月,嘉定区 -江桥新城,江桥,9000元/月,押1付1,36个月,物业类型,新房,商业街店铺-临街,空置中,餐饮美食-餐馆,1层/共1层,面宽5m、层高5m、进深10m,办公、学生、居民,暂无数据,"['网络', '暖气', '天燃气', '上水', '下水', '排烟', '排污', '管煤', '停车位', '380v', '扶梯', '货梯', '客梯', '中央空调', '外摆区', '可明火']","[['地铁13号线', 'A', '丰庄', '距离2.04km']]"
8100元/月,4.5元/m²/天,60m²,商业街店铺,36个月,嘉定区 -嘉定新城,嘉定西,8100元/月,押3付3,36个月,物业类型,新房,商业街店铺-临街,空置中,餐饮美食-餐馆,1层/共6层,面宽6m、层高3.8m、进深10m,办公、学生、居民,暂无数据,"['天燃气', '上水', '下水', '排烟', '排污', '管煤', '380v', '可明火']","[['地铁11号线', 'A', '嘉定西', '距离0.00km']]"
8500元/月,9.44元/m²/天,30m²,临街门面,24个月,嘉定区 -安亭,嘉定北地铁站-1口,8500元/月,押2付2,24个月,物业类型,二手房,临街门面-临街,经营中,餐饮美食-餐馆,1层/共1层,面宽5m、层高4m、进深6m,办公、学生、居民,暂无数据,"['网络', '暖气', '天燃气', '上水', '下水', '排烟', '排污', '管煤', '停车位', '380v', '扶梯', '货梯', '客梯', '中央空调', '外摆区', '可明火']","[['地铁11号线', 'A', '嘉定北', '距离0.06km']]"
4万/月,3.81元/m²/天,350m²,社区底商,24个月,嘉定区 -江桥新城,鹤旋路,4万/月,押2付3,24个月,物业类型,二手房,社区底商-临街,空置中,餐饮美食-餐馆,1-2层/共2层,面宽8m、层高3m、进深12m,办公、居民、旅游,暂无数据,"['网络', '上水', '下水', '排烟', '排污', '停车位', '380v', '中央空调', '可明火']","[['地铁13号线', 'A', '金运路', '距离0.31km']]"
11.6万/月,1.38元/m²/天,2800m²,商业街店铺,36个月,嘉定区 -马陆,沪宜公路与麦积路交叉口,11.6万/月,押2付3,36个月,物业类型,二手房,商业街店铺-临街,空置中,暂无数据,1-2层/共2层,面宽50m、层高5m、进深50m,办公、学生、居民,暂无数据,"['天燃气', '上水', '下水', '排烟', '排污', '管煤', '停车位', '380v', '中央空调', '可明火']","[['地铁11号线', 'A', '马陆', '距离1.66km']]"
2.5万/月,27.78元/m²/天,30m²,商业街店铺,36个月,嘉定区 -嘉定周边,上海市嘉定区城中街23,2.5万/月,押2付3,36个月,物业类型,二手房,商业街店铺-临街,经营中,餐饮美食-小吃店,1层/共1层,面宽3m、层高3.5m、进深10m,办公、居民、旅游,暂无数据,"['网络', '上水', '下水', '排污', '中央空调']","[['地铁11号线', 'A', '嘉定北', '距离1.49km']]"
